%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1526876684610856576,44,1526876684610439820,world,-0.0349751152098,0.0181821361184,0.0226067472249,0.00411073863506,-0.00692594191059,-0.00824979413301,-0.999933600426
1526876684620740380,45,1526876684620334808,world,-0.0349816642702,0.0181894749403,0.0226248819381,0.00406034383923,-0.00695899268612,-0.00832193624228,-0.999933004379
1526876684630341481,46,1526876684629744093,world,-0.0349777154624,0.0181887932122,0.0226168856025,0.0040096277371,-0.00706913182512,-0.00825408473611,-0.999933004379
1526876684630363017,47,1526876684629801428,world,-0.0349664501846,0.0181896332651,0.0226089786738,0.00422581611201,-0.00704579427838,-0.00816395971924,-0.999933004379
1526876684640712433,48,1526876684640319399,world,-0.0349732488394,0.0181918274611,0.0226060375571,0.00413848320022,-0.00702218990773,-0.00823316723108,-0.99993288517
1526876684650122240,49,1526876684649758121,world,-0.0349835567176,0.0181899219751,0.0226223058999,0.00405655242503,-0.00690619507805,-0.00822071917355,-0.999934196472
1526876684660677144,50,1526876684660257549,world,-0.034983035177,0.0181881077588,0.0226154886186,0.00394964683801,-0.00708282832056,-0.00826026685536,-0.999933004379
1526876684669969725,51,1526876684669557868,world,-0.0349699184299,0.0181963462383,0.0226149018854,0.00403370289132,-0.00686767557636,-0.0082318847999,-0.999934434891
1526876684680525225,52,1526876684680073187,world,-0.0349667742848,0.0181897580624,0.0226156376302,0.00389744574204,-0.00705769192427,-0.00812982395291,-0.9999345541
1526876684680542771,53,1526876684680129068,world,-0.0349743962288,0.0181862730533,0.0226187687367,0.00405653752387,-0.00696469377726,-0.00819403585047,-0.999933958054
1526876684690925479,54,1526876684690547007,world,-0.0349669642746,0.0181907173246,0.02262044698,0.0040826802142,-0.00708712264895,-0.00827538501471,-0.999932408333
1526876684700475019,55,1526876684700078411,world,-0.0349655747414,0.0181835740805,0.0226133000106,0.00415113568306,-0.00697677908465,-0.00807207170874,-0.9999345541
1526876684710905222,56,1526876684710483385,world,-0.0349738746881,0.0181891769171,0.0226048454642,0.00406569521874,-0.00703902542591,-0.00815004296601,-0.999933838844
1526876684720293578,57,1526876684719900428,world,-0.0349791608751,0.0181897226721,0.0226109120995,0.00400509359315,-0.00696922885254,-0.00831517670304,-0.999933123589
1526876684730830620,58,1526876684730359099,world,-0.0349734760821,0.0181903727353,0.0226158928126,0.00405233865604,-0.00695483526215,-0.00827273540199,-0.999933481216
